Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Greatest Hits Vol. I
","
Korn
",195,4,36
"
Grey's Anatomy
","
Soundtrack
",-,154,5
"
Kerosene
","
Miranda Lambert
",154,18,58
"
Let's Get It: Thug Motivation 101
","
Young Jeezy
",170,2,43
"
The Da Vinci Code
","
Soundtrack
",-,-,-
"
Mary Mary
","
Mary Mary
",179,8,32
"
Welcome Home
","
Brian Littrell
",134,74,3
"
Amor Eterno: Los Exitos
","
Rocio Durcal
",120,61,10
"
A Death-Grip On Yesterday
","
Atreyu
",156,9,8
"
A Piece Of My Passion
","
Juanita Bynum
",146,40,18
"
Hypnotize
","
System Of A Down
",163,1,26
"
Thanks For The Memory... The Great American Songbook Vol. IV
","
Rod Stewart
",102,2,24
"
Dark Light
","
HIM
",173,18,34
"
Rappa Ternt Sanga
","
T-Pain
",165,33,24
"
Harry On Broadway, Act I/The Pajama Game
","
Harry Connick, Jr./2006 Broadway Cast Recording
",97,97,2
"
Get Rich Or Die Tryin'
","
Soundtrack
",181,2,28
"
City Of Evil
","
 Avenged Sevenfold
",162,30,50
"
Pay The Devil
","
Van Morrison
",122,26,11
"
The Real Thing
","
Bo Bice
",149,4,19
"
At War With The Mystics
","
The Flaming Lips
",168,11,7
"
Arriving
","
Chris Tomlin
",158,39,33
"
Somewhere Down In Texas
","
George Strait
",151,1,28
"
Doin' Somethin' Right
","
 Billy Currington
",159,11,31
"
On An Island
","
David Gilmour
",166,6,11
"
WOW Hits 2006
","
Various Artists
",130,42,33
"
Pure '80s: #1s
","
Various Artists
",182,178,2
"
A Beautiful Lie
","
Thirty Seconds To Mars
",-,44,5
"
50 Number Ones
","
George Strait
",167,1,67
"
Karmacode
","
Lacuna Coil
",178,28,7
"
NOW 20
","
Various Artists
",192,1,29
"
III
","
Joe Nichols
",185,7,30
"
Get Lifted
","
John Legend
",-,4,56
"
The Carnegie Hall Performance
","
Lewis Black
",188,144,4
"
Punk Goes '90s
","
Various Artists
",190,186,2
"
Love. Angel. Music. Baby.
","
Gwen Stefani
",172,5,78
"
The Very Best Of Nat King Cole
","
Nat King Cole
",-,131,2
"
Ghetto Classics
","
Jaheim
",164,1,14
"
Greatest Hits
","
Bone Thugs-N-Harmony
",-,95,52
"
WOW Gospel 2006
","
Various Artists
",135,20,16
"
The Little Willies
","
The Little Willies
",145,48,11
"
Hearts Of The Innocent
","
Kutless
 ",-,45,7
"
#1's
","
Destiny's Child
",193,1,30
"
Anything Worth Saying
","
Aaron Shust
",-,-,-
"
The Melody And The Energetic Nature Of Volume
","
Evans Blue
",-,106,11
"
How We Operate
","
Gomez
",176,106,3
"
MTV2 Headbangers Ball: The Revenge
","
Various Artists
",175,60,6
"
Plans
","
Death Cab For Cutie
",199,4,38
"
Guapa
","
La Oreja de Van Gogh
",160,114,3
