Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Here
","
Edward Sharpe & The Magnetic Zeros
",59,5,4
"
Own The Night
","
Lady Antebellum
",65,1,41
"
Greatest Hits
","
Tom Petty And The Heartbreakers
",143,5,157
"
Up & Away
","
Kid Ink
 ",20,20,2
"
The Best Of Both Worlds
","
Charles Jenkins & Fellowship Chicago
",41,41,2
"
You Get What You Give
","
Zac Brown Band
",67,1,92
"
Bangarang (EP)
","
Skrillex
",80,14,26
"
Victorious: Victorious 2.0: More Music From The Hit TV Show (EP)
","
Soundtrack
",43,18,3
"
Apocalyptic Love
","
Slash Feat. Myles Kennedy And The Conspirators
",63,4,5
"
Ceremonials
","
Florence + The Machine
",79,6,34
"
Greatest Hits
","
Guns N' Roses
",49,3,242
"
Recovery
","
Eminem
",188,1,105
"
Chronicle The 20 Greatest Hits
","
Creedence Clearwater Revival Feat. John Fogerty
",107,67,116
"
Here And Now
","
Nickelback
",89,2,31
"
The Legend Of Johnny Cash
","
Johnny Cash
",-,5,79
"
Bear Creek
","
Brandi Carlile
",51,10,3
"
Go Get It (Soundtrack)
","
Mary Mary
",73,16,7
"
iTunes Session (EP)
","
Bon Iver
",-,-,-
"
Get What You Give
","
The Ghost Inside
",-,-,-
"
Rocket Man: Number Ones
","
Elton John
",175,9,57
"
The Band Perry
","
The Band Perry
",84,4,89
"
Four The Record
","
Miranda Lambert
",122,3,34
"
The Foundation
","
Zac Brown Band
",82,9,187
"
Sorry For Party Rocking
","
LMFAO
",86,5,53
"
Vans Warped Tour '12: 2012 Tour Compilation
","
Various Artists
",125,94,3
"
Outspoken
","
For All Those Sleeping
",-,-,-
"
The Hurt & The Healer
","
MercyMe
",58,7,5
"
Planet Pit
","
Pitbull
",136,7,53
"
American Capitalist
","
Five Finger Death Punch
",139,3,37
"
Greatest Hits
","
Billy Idol
",-,74,27
"
And So It Goes
","
Don Williams
",-,-,-
"
The Best Of Donna Summer: 20th Century Masters: The Millennium Collection
","
Donna Summer
",171,101,2
"
Scary Monsters And Nice Sprites (EP)
","
Skrillex
",91,49,55
"
Courageous
","
 Soundtrack
",39,39,11
"
The Wanted
","
The Wanted
",98,7,9
"
Born To Die
","
Lana Del Rey
",135,2,21
"
NOW 41
","
Various Artists
",95,3,20
"
The Stoned Immaculate
","
Curren$Y
",60,8,3
"
Jana Kramer
","
Jana Kramer
",71,19,3
"
Trespassing
","
Adam Lambert
",68,1,6
"
Emotional Traffic
","
Tim McGraw
",124,2,22
"
Loud
","
Rihanna
",-,3,73
"
Clancy's Tavern
","
Toby Keith
",93,5,35
"
Licensed To Ill
","
Beastie Boys
",96,1,81
"
Red River Blue
","
Blake Shelton
",85,1,50
"
Hands All Over
","
Maroon 5
",100,2,88
"
The One
","
Eric Benet
",69,32,3
"
Greatest Hits
","
Foo Fighters
",74,11,52
"
Torches
","
Foster The People
",102,8,57
"
 Bloom
","
Beach House
",87,7,6
"
Heroes
","
Willie Nelson
",81,18,6
"
Whitney: The Greatest Hits
","
Whitney Houston
",101,2,49
"
Speak Now
","
Taylor Swift
",126,1,87
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",108,16,116
"
A Foot In The Door: The Best Of Pink Floyd
","
Pink Floyd
",-,50,14
"
Barton Hollow
","
The Civil Wars
",97,10,72
"
There's No Leaving Now
","
The Tallest Man On Earth
",35,35,2
"
Careless World: Rise Of The Last King
","
Tyga
",104,4,18
"
Wrecking Ball
","
Bruce Springsteen
",77,1,16
"
Lungs
","
Florence + The Machine
",153,14,108
"
Doo-Wops & Hooligans
","
Bruno Mars
",113,3,90
"
Pluto
","
Future
",121,8,10
"
Nothing But The Beat
","
David Guetta
",138,5,40
"
Greatest Hits
","
Motley Crue
",-,94,49
"
The Best Of Lionel Richie: 20th Century Masters The Millennium Collection
","
Lionel Richie
",133,63,48
"
Port Of Morrow
","
The Shins
",180,3,14
"
Home
","
Dierks Bentley
",120,7,20
"
The Ultimate Bee Gees
","
Bee Gees
",106,49,9
"
Valtari
","
Sigur Ros
",115,7,4
"
Yesterday, Today, Tomorrow: The Greatest Hits Of Kenny Loggins
","
Kenny Loggins
",-,39,32
"
Vows
","
Kimbra
",129,14,5
"
TM:103: Hustlerz Ambition
","
Young Jeezy
",128,3,27
"
Greatest Hits II
","
Kenny Chesney
",145,3,75
"
Unbroken
","
Demi Lovato
",-,4,25
"
Tha Carter IV
","
Lil Wayne
",140,1,43
"
Weapons
","
Lostprophets
",-,-,-
"
Watch The Throne
","
Jay Z Kanye West
",119,1,46
"
Ultimate Hits: Rock And Roll Never Forgets
","
Bob Seger & The Silver Bullet Band
",75,19,31
"
Mud Digger: Volume 3
","
Various Artists
",94,94,2
"
Hell On Heels
","
Pistol Annies
",116,5,44
"
Lights
","
Ellie Goulding
",178,76,21
"
Ronnie Dunn
","
Ronnie Dunn
",131,5,21
"
100 Must-Have Movie Classics
","
Various Artists
",-,-,-
"
Life At Best
","
Eli Young Band
",168,6,33
"
My World 2.0
 ","
Justin Bieber
",123,1,118
"
Memoirs Of A Worshipper
","
Byron Cage
",-,-,-
"
Neck Of The Woods
","
Silversun Pickups
",147,6,7
"
Mothership
","
Led Zeppelin
",127,7,129
"
Kidz Bop 21
 ","
Kidz Bop Kids
",196,2,23
"
The Greatest Hits Volume 1: 20 Good Vibrations
","
The Beach Boys
",154,95,15
"
Celebration Rock
","
Japandroids
",134,37,3
"
Beyond Hell/Above Heaven
","
Volbeat
",-,161,3
"
The Very Best Of Neil Diamond: The Studio Recordings
","
Neil Diamond
",141,45,28
"
Graceland
","
Paul Simon
",109,3,100
"
Sweeter
","
Gavin DeGraw
",-,8,22
"
God's Not Dead
","
newsboys
",-,51,22
"
Our Version Of Events
","
Emeli Sande
",90,28,3
"
Greatest Hits
","
Queen
",-,11,239
"
Number One Hits
","
Tim McGraw
",157,27,66
"
Clear As Day
","
Scotty McCreery
",117,1,38
"
Glee: The Music, Season Three: The Graduation Album
","
Soundtrack
",111,8,6
"
The End Is Where We Begin
","
Thousand Foot Krutch
",-,14,6
"
Picture Show
","
Neon Trees
",163,17,10
"
Doin' My Thing
","
Luke Bryan
",148,6,81
"
Shake It Up: Live 2 Dance: Music From The Disney Channel Series
","
Soundtrack
",150,13,14
"
The Very Best Of The Eagles
","
Eagles
",176,3,75
"
Neon
","
Chris Young
",198,4,41
"
Legend: The Best Of...
","
Bob Marley And The Wailers
",195,26,228
"
Continued Silence (EP)
","
Imagine Dragons
",193,143,6
"
Precious Memories
","
Alan Jackson
",165,4,95
"
Barefoot Blue Jean Night
","
Jake Owen
",-,6,40
"
The Very Best Of Fleetwood Mac
","
Fleetwood Mac
",166,12,48
"
Ashes And Roses
","
Mary Chapin Carpenter
",72,72,2
"
Rize Of The Fenix
","
Tenacious D
",130,4,6
"
The Essential Michael Jackson
","
Michael Jackson
",182,53,62
"
Best Of Bowie
","
David Bowie
",-,70,22
"
Reign Supreme
","
Dying Fetus
",-,-,-
"
Ram
","
Paul & Linda McCartney
",177,2,42
"
Once: A New Musical
","
Original Broadway Cast Recording
",92,92,2
"
Purple Rain (Soundtrack)
","
Prince And The Revolution
 ",118,1,74
"
Faith
","
George Michael
",-,1,88
"
Live: Everybody's Talkin'
","
Tedeschi Trucks Band
",164,25,5
"
Phase II
","
Prince Royce
",-,16,10
"
The Hunger Games: Songs From District 12 And Beyond
","
Soundtrack
",151,1,14
"
The Wall
","
Pink Floyd
",174,1,146
"
I Win
","
Marvin Sapp
",137,9,12
"
At Heart
","
Miss May I
",32,32,2
"
In Our Heads
","
Hot Chip
",62,62,2
"
Not Your Kind Of People
","
Garbage
",169,13,6
"
Back To Love
","
Anthony Hamilton
",-,12,23
"
Fearless
","
Taylor Swift
",-,1,187
