Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Tru Dawgs
","
C-Murder
",92,67,3
"
Aaliyah
","
Aaliyah
",129,1,44
"
Veni Vidi Vicious
","
The Hives
",136,118,4
"
All That You Can't Leave Behind
","
U2
",107,3,81
"
Move It Like This
","
Baha Men
",116,57,8
"
Greatest Hits
","
Martina McBride
",101,5,35
"
Trick Pony
","
Trick Pony
",151,91,29
"
Big Boi & Dre Present... OutKast
","
OutKast
",126,18,24
"
Tenacious D
","
Tenacious D
",160,33,30
"
Dove Hits 2002
","
Various Artists
",99,74,5
"
Sinner
","
Drowning Pool
",125,14,40
"
Down To Earth
","
Ozzy Osbourne
",114,4,31
"
Doggy Bag
","
Lil Bow Wow
",132,11,22
"
Only A Woman Like You
","
Michael Bolton
",78,36,4
"
I Am Sam
","
Soundtrack
",113,20,19
"
Camino Palmero
","
The Calling
",143,36,29
"
Steers & Stripes
","
Brooks & Dunn
",128,4,57
"
 I'm Already There
","
Lonestar
",141,9,47
"
This Way
","
Jewel
",115,9,27
"
The Very Best Of Prince
","
Prince
",149,66,14
"
Atticus: ...Dragging The Lake.
","
 Various Artists
",105,105,2
"
Now 8
","
Various Artists
",144,2,26
"
Better Days
","
Joe
",154,32,23
"
Now
","
Maxwell
",123,1,39
"
Country Grammar
","
Nelly
",145,1,99
"
J.Lo
","
Jennifer Lopez
",158,1,69
"
Everyday
","
Dave Matthews Band
",142,1,64
"
Whoa, Nelly!
","
Nelly Furtado
",122,24,73
"
The Sinister Urge
","
Rob Zombie
",134,8,27
"
Trey Anastasio
","
Trey Anastasio
",109,45,3
"
The Marshall Mathers LP
","
Eminem
",180,1,69
"
How I Do
","
Res
",139,115,8
"
Songs 4 Worship: Shout To The Lord
","
Various Artists
",118,51,65
"
1
","
The Beatles
",120,1,79
"
Take Off Your Pants And Jacket
","
Blink-182
",155,1,49
"
Is This It
","
The Strokes
",157,33,32
"
Letting Go
","
Earshot
",82,82,2
"
The Great Divide
","
Willie Nelson
",135,43,18
"
Adema
","
Adema
",148,27,34
"
New Favorite
","
Alison Krauss + Union Station
",130,35,34
"
Scarecrow
","
Garth Brooks
",138,1,27
"
The Places You Have Come To Fear The Most
","
Dashboard Confessional
",159,119,9
"
The Best Of George Strait: 20th Century Masters The Millennium Collection
","
George Strait
",162,76,8
"
VH1 Music First Presents: The Corrs -- Live In Dublin
","
The Corrs
",169,52,10
"
The Very Best Of Rod Stewart
","
Rod Stewart
",127,40,27
"
Heart To Yours
","
Michelle Williams
",121,57,5
"
Soul Sista
","
KeKe Wyatt
",164,33,27
"
Built From Scratch
","
X-Ecutioners
",133,15,12
"
America Town
","
Five For Fighting
",163,54,42
"
Come Together
","
Third Day
",166,31,28
"
musicforthemorningafter
","
Pete Yorn
",186,111,41
"
Queer As Folk: The Second Season
","
Soundtrack
",167,167,2
"
A Deeper Faith
","
John Tesh
",124,56,11
"
Believe
","
Yolanda Adams
",140,42,24
"
Through The Eyes
","
Flaw
",174,139,13
"
Play It Loud
","
Chris Cagle
",-,164,21
"
Drops Of Jupiter
","
Train
",150,6,60
"
Cieli Di Toscana
","
Andrea Bocelli
",137,11,31
"
Put It On Paper
","
Ann Nesby
",161,62,9
"
Thug Misses
","
Khia Feat. DSD
",-,-,-
"
theeleventhhour
","
Jars Of Clay
",170,28,11
"
The Blueprint
","
JAY-Z
",-,1,35
"
ANThology
","
Alien Ant Farm
",181,11,63
"
Infamy
","
Mobb Deep
",168,22,23
"
From Chaos
","
311
",-,10,11
"
Greatest Love Songs
","
Frank Sinatra
",117,32,14
"
 Greatest Hits
","
Lenny Kravitz
",175,2,82
"
Sharp Dressed Men: A Tribute To ZZ Top
","
Various Artists
",147,81,3
"
Blade 2
","
Soundtrack
",165,26,9
"
International Superhits!
","
Green Day
",197,40,24
"
Encore
","
Sarah Brightman
",146,124,4
"
Celebrity
","
'N Sync
",187,1,43
"
Diary Of A Sinner: 1st Entry
","
Petey Pablo
",195,13,28
"
Burn
","
Jo Dee Messina
",176,19,58
"
Passion: Our Love Is Loud
","
Various Artists
",172,77,6
"
Lovers Live
","
Sade
",191,10,15
"
Obvious
","
Plus One
",188,29,12
"
Mamma Mia!
","
Original Cast Recording
",184,169,5
"
12 Stones
","
12 Stones
",-,164,2
"
Then Came The Night
","
Tommy Shane Steiner
",173,71,6
"
Luther Vandross
","
Luther Vandross
",185,6,40
"
Verve//Remixed
","
Various Artists
",-,-,-
"
Fantastic Damage
","
EL-P
",-,-,-
"
I Get Wet
","
Andrew W.K.
",178,84,8
"
Lateralus
","
 Tool
",-,1,33
