Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Greatest Hits
","
Foo Fighters
",-,11,48
"
Curtain Call: The Hits
 ","
Eminem
",-,1,160
"
The Bright Side
","
Meiko
",-,-,-
"
Take A Back Road
","
Rodney Atkins
",144,8,18
"
The Best Of Eric Clapton: 20th Century Masters The Millennium Collection
","
Eric Clapton
 ",175,66,68
"
War Is The Answer
","
Five Finger Death Punch
",-,7,111
"
Control System
","
AB-Soul
",91,91,2
"
Loaded: The Best Of Blake Shelton
","
Blake Shelton
",145,18,72
"
Tonight
","
tobyMac
",-,6,46
"
Sounds Of Summer:The Very Best Of The Beach Boys
","
The Beach Boys
",-,16,111
"
Doin' My Thing
","
Luke Bryan
",-,6,77
"
My World 2.0
","
Justin Bieber
",179,1,113
"
The Best Of Boyz II Men: 20th Century Masters The Millennium Collection
","
Boyz II Men
",133,70,50
"
Greatest Hits
","
Donna Summer
",-,-,-
"
10,000 Reasons
","
Matt Redman
",-,66,2
"
Hats Off To The Bull
","
Chevelle
",-,20,19
"
4X4=12
","
deadmau5
",-,47,60
"
Out Of The Game
","
 Rufus Wainwright
",105,35,3
"
[Hybrid Theory]
","
Linkin Park
",-,2,107
"
The Best Of Aerosmith: 20th Century Masters...
","
Aerosmith
",171,67,50
