Song, Artist, Last Week, Peak Position, Weeks on Chart
"
Sweeney Todd: The Demon Barber Of Fleet Street
","
Soundtrack
",80,16,18
"
Famous
","
Puddle Of Mudd
",99,27,24
"
Let It Go
 ","
Tim McGraw
",109,1,56
"
Continuum
","
John Mayer
",117,2,84
"
Last Night
 ","
Moby
",57,27,3
"
WOW Hits 1
","
Various Artists
",120,103,2
"
Take It Back
","
Dorinda Clark-Cole
",-,-,-
"
Mothership
","
Led Zeppelin
",101,7,23
"
Blackout
","
Britney Spears
",97,2,25
"
Saturdays=Youth
","
M83.
",-,-,-
"
Enchanted
","
Soundtrack
",93,39,20
"
souljaboytellem.com
","
Soulja Boy Tell'em
",102,4,29
"
Go
","
Mario
",129,21,19
"
Savage Life 2
","
Webbie
",94,4,8
"
Radio Disney Jams 10
","
Various Artists
",103,18,13
"
Keep Telling Myself It's Alright
","
Ashes Divide
",36,36,2
"
Graduation
","
Kanye West
",121,1,32
"
The Altar And The Door
","
Casting Crowns
",108,2,34
"
Who We Are
","
Lifehouse
",104,14,43
"
Live 1969
","
Simon & Garfunkel
",43,33,4
"
Unfold
","
Marie Digby
",29,29,2
"
Raise The Dead
","
Phantom Planet
",-,-,-
"
Units In The City
","
Shawty Lo
",112,13,8
"
Crazy Ex-Girlfriend
","
Miranda Lambert
",114,6,51
"
The Makings Of A Man
","
 Jaheim
",107,11,18
"
Lovin' Life
","
Gaither Vocal Band
",-,-,-
"
Them Vs. You Vs. Me
","
Finger Eleven
",131,31,59
"
Dig, Lazarus, Dig!!!
","
Nick Cave & The Bad Seeds
",64,64,2
"
WOW Gospel 2008
","
Various Artists
",122,34,10
"
Volume One
","
She & Him
",139,71,5
"
Chapter VII: Hope & Sorrow
","
Sevendust
",90,19,3
"
A Sense Of Purpose
","
In Flames
",87,28,3
"
TwentyFive
","
George Michael
",96,23,3
"
Hannah Montana
","
Soundtrack
",105,1,78
"
The Heroin Diaries Soundtrack
","
Sixx: A.M.
",150,62,27
"
Self-Made
","
Rocko
",106,21,5
"
Punk Goes Crunk
","
Various Artists
",86,86,2
"
Los Gabriel...Cantan A Mexico
","
Juan Gabriel & Ana Gabriel
",144,119,4
"
Just Us Kids
","
James McMurtry
",-,-,-
"
Vivere: Live In Tuscany
","
Andrea Bocelli
",134,22,12
"
High School Musical 2
","
Soundtrack
",132,1,36
"
Greatest Hits
","
Keith Urban
",147,11,22
"
Echoes, Silence, Patience & Grace
","
Foo Fighters
",128,3,30
"
Hannah Montana 2: Non-Stop Dance Party
","
Hannah Montana
",110,7,12
"
Across The Universe
","
Soundtrack
",118,36,24
"
Oracular Spectacular
","
MGMT
",149,143,7
"
Warpaint
","
The Black Crowes
",137,5,7
"
American Gangster
","
JAY-Z
",123,1,24
"
We Weren't Crazy
","
Josh Gracin
",95,33,3
"
Hawk Nelson ...Is My Friend!
","
Hawk Nelson
",125,34,3
"
Everything Is Fine
","
Josh Turner
",151,5,25
"
Avenged Sevenfold
","
Avenged Sevenfold
",143,4,25
"
Back Of My Lac'
","
J. Holiday
",135,5,29
"
Reba Duets
","
Reba McEntire
",159,1,31
"
WOW Hits 2008
","
Various Artists
",163,56,29
"
Rock Of Ages
","
Bill & Gloria Gaither With Their Homecoming Friends
",-,-,-
"
Float
","
Flogging Molly
",148,4,7
"
La Mejor... Coleccion
","
Marco Antonio Solis
",166,92,45
"
Exile On Mainstream
","
matchbox twenty
",158,3,29
"
Taking Chances
","
Celine Dion
",140,3,23
"
Step Up 2: The Streets
","
Soundtrack
",133,5,11
"
Kidz Bop 13
","
Kidz Bop Kids
",138,4,9
"
Yael Naim
","
Yael Naim
",126,50,5
"
Ultimate Santana
","
Santana
",156,8,27
"
Still On Top - The Greatest Hits
","
Van Morrison
",153,48,19
"
The I Heart Revolution: With Hearts As One
","
Hillsong Worship
",146,117,3
"
If You're Going Through Hell
","
Rodney Atkins
",155,3,92
"
Celtic Thunder
","
Celtic Thunder
",141,48,5
"
Worth Dying For
","
Worth Dying For
",-,-,-
"
In Ghost Colours
","
Cut Copy
",-,-,-
"
HAARP Live At Wembley Stadium, London, 16 June 2007
","
Muse
",119,46,3
"
The Fight Of My Life
","
Kirk Franklin
",160,33,18
"
ThriveMix Presents: Dance Anthems 2
","
Jason Nevins
",152,152,2
"
Vintage Country: The Golden Age Of Country Music
","
Various Artists
",83,65,4
"
Scream Aim Fire
","
Bullet For My Valentine
",157,4,12
"
All That Is Within Me
","
MercyMe
",197,15,21
"
Fashionable
","
Teddy Brent
",187,174,4
"
Todo Cambio
","
Camila
",169,76,35
"
Gods Of The Earth
","
The Sword
",145,102,3
"
Good Times, Bad Times...Ten Years Of Godsmack
","
Godsmack
",165,35,20
"
Family
","
LeAnn Rimes
",-,4,19
"
Living Hard
","
Gary Allan
",172,3,26
"
WWE: The Music Volume 8
","
Soundtrack
",113,24,4
"
Mountain Battles
","
The Breeders
",98,98,2
"
Lost Highway
","
Bon Jovi
",185,1,44
"
Simple Plan
","
Simple Plan
",-,14,8
"
 Backwoods Barbie
","
Dolly Parton
",124,17,8
"
WE the Kings
","
WE the Kings
",164,151,4
"
Lost & Found
","
Ledisi
",-,78,15
"
Change The World
","
Martha Munizzi
",177,135,3
"
22 More Hits
","
George Strait
",162,13,23
"
River: The Joni Letters
","
Herbie Hancock
",161,5,13
"
Little Bit Of Life
","
Craig Morgan
",170,57,29
"
Silverback Gorilla
","
Sheek Louch
",130,41,5
"
Wisin Vs. Yandel: Los Extraterrestres
","
Wisin & Yandel
",192,14,23
"
My Life's Been A Country Song
","
Chris Cagle
",171,8,9
"
The Way Of The Fist
","
Five Finger Death Punch
",199,144,7
"
All The Lost Souls
","
James Blunt
",-,7,25
"
The Best Of Andrea Bocelli: Vivere
","
Andrea Bocelli
",191,9,25
"
BuzzCuts
","
Various Artists
",175,87,5
"
Love
","
The Beatles
",180,4,69
"
Relentless
","
Natalie Grant
",-,81,6
"
Soul Speak
","
Michael McDonald
",176,12,7
